video1,video2,trajectoy_distance,seconds,duplicate,ssim
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1607908504.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1607908634.mp4,63674,137.0,F,0.7407892783011688
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1607908634.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1607946968.mp4,2121111,38336.0,F,0.4429495943052663
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1607946968.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1607955176.mp4,3049028,8226.0,F,0.2574315995471561
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1607955176.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1607955307.mp4,678717,135.0,F,0.7719221713419345
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1607955307.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1607964455.mp4,242906,9149.0,F,0.5775016880978252
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1607964455.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1607966812.mp4,18451515,2371.0,F,0.5609250972685492
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1607966812.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1607968785.mp4,33296530,1983.0,F,0.5042345787119492
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1607968785.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1607969098.mp4,828430,317.0,F,0.7199065318995134
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1607969098.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1607969208.mp4,2965862,111.0,F,0.7350534097052924
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1607969208.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1607975198.mp4,550003,5990.0,F,0.38739415903883856
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1607975198.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1607977968.mp4,208289,2771.0,F,0.4371479447654072
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1607977968.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1607981916.mp4,1799455,3948.0,F,0.40352634339368976
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1607981916.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608047551.mp4,698046,65639.0,F,0.22598569155566303
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608047551.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608050515.mp4,965076,2970.0,F,0.5803740424556896
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608050515.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608051412.mp4,4902,897.0,F,0.8094075275123253
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608051412.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608053251.mp4,4458,1840.0,F,0.6281690964006308
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608053251.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608053433.mp4,14,182.0,F,0.7905955245067048
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608053433.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608053726.mp4,8,294.0,F,0.793646573853188
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608053726.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608055006.mp4,47,1284.0,F,0.6867442570602386
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608055006.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608055206.mp4,5,200.0,F,0.7549006536230921
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608055206.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608055345.mp4,54,144.0,F,0.7696479902142751
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608055345.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608055360.mp4,47,16.0,F,0.8800391746708159
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608055360.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608055406.mp4,4,48.0,F,0.8455245353235319
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608055406.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608055631.mp4,1556851,226.0,F,0.7906683334849999
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608055631.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608055862.mp4,633058,232.0,F,0.7956400895881856
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608055862.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608055928.mp4,13,67.0,F,0.8446933228612522
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608055928.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608056056.mp4,23,130.0,F,0.8038005321121385
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608056056.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608056066.mp4,6,10.0,F,0.8772955162234496
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608056066.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608068191.mp4,2179060,12129.0,F,0.20439032177175306
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608068191.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608068270.mp4,408,79.0,F,0.8365759163719945
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608068270.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608068299.mp4,244,31.0,F,0.8690538513767826
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608068299.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608068310.mp4,41,12.0,F,0.9173627246187815
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608068310.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608068318.mp4,47,12.0,F,0.9228107688741113
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608068318.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608068326.mp4,72,9.0,F,0.9632079961533108
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608068326.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608068331.mp4,80,8.0,F,0.9487074290607976
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608068331.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608068346.mp4,357,18.0,F,0.9165210466252979
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608068346.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608141616.mp4,10263636,73275.0,F,0.20621050820766232
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608141616.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608142043.mp4,1091432,428.0,F,0.7651311450920703
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608142043.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608143646.mp4,6440360,1607.0,F,0.7767408279165005
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608143646.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608145742.mp4,5104073,2109.0,F,0.7658918445336179
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608145742.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608151289.mp4,6658537,5566.0,F,0.717962441614801
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608151289.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608153990.mp4,79274329,2710.0,F,0.7844373111133695
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608153990.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608155059.mp4,98453203,1085.0,F,0.8667931198430893
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608155059.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608155375.mp4,22331052,336.0,F,0.8775961579989827
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608155375.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608182265.mp4,751958,26891.0,F,0.30423368993438143
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608182265.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608226338.mp4,93536,44075.0,F,0.251549907977204
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608226338.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608226610.mp4,78,273.0,F,0.8543725176696384
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608226610.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608227054.mp4,17046772,462.0,F,0.7583048828440848
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608227054.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608227675.mp4,34619454,630.0,F,0.8397216620434657
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608227675.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608227844.mp4,17761452,183.0,F,0.861271109320456
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608227844.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608230415.mp4,5681067,2573.0,F,0.5033399960472977
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608230415.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608230415.mp4,687608,7.0,F,0.648365308533593
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608230415.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608231444.mp4,2093202,1034.0,F,0.567140047489881
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608231444.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608231583.mp4,1003450,158.0,F,0.8591374840372284
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608231583.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608234881.mp4,6776987,3319.0,F,0.9014050815789535
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608234881.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608235044.mp4,975895,169.0,F,0.9161817279195654
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608235044.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608235206.mp4,319490,164.0,F,0.8710401771467916
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608235206.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608236068.mp4,57702,864.0,F,0.7650875005324661
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608236068.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608237906.mp4,650681,1846.0,F,0.8493440503952902
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608237906.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608245084.mp4,3368521,7180.0,F,0.1743552553175581
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608245084.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608245090.mp4,265269,7.0,F,0.8158828532104283
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608245090.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608245324.mp4,197333,234.0,F,0.7650908101298457
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608245324.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608246089.mp4,122943,767.0,F,0.7392784908626865
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608246089.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608248993.mp4,1097303,2904.0,F,0.683062193480693
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608248993.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608288685.mp4,16737,39699.0,F,0.7207384580375119
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608288685.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608288944.mp4,2569833,259.0,F,0.7616054326406453
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608288944.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608301824.mp4,3252,12890.0,F,0.15213326643893268
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608301824.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608308314.mp4,131363,6490.0,F,0.5246505822861683
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608308314.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608308369.mp4,499634,61.0,F,0.8539067927826891
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608308369.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608308467.mp4,754807,105.0,F,0.8107640912943488
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608308467.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608308551.mp4,159531,88.0,F,0.684585681544891
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608308551.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608310619.mp4,131727,2068.0,F,0.6072032473272317
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608310619.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608310846.mp4,1667368,233.0,F,0.688404093947025
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608310846.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608312015.mp4,3729967,1170.0,F,0.7242638305070991
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608312015.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608312884.mp4,53,869.0,F,0.7369638154035508
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608312884.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608313026.mp4,23,142.0,F,0.7947189888914835
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608313026.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608313619.mp4,8,597.0,F,0.7422506654010972
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608313619.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608313626.mp4,126,14.0,F,0.9007699173403271
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608313626.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608313636.mp4,109,14.0,F,0.9679547833554962
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608313636.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608313642.mp4,16,6.0,F,0.9109503413289387
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608313642.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608313819.mp4,3,177.0,F,0.7876483651714237
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608313819.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608314099.mp4,27,280.0,F,0.7148828322568309
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608314099.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608317184.mp4,3118488,3096.0,F,0.4554337375489816
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608317184.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608317344.mp4,2507067,170.0,F,0.7383546842215493
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608317344.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608319573.mp4,11391307,2239.0,F,0.5783259411851421
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608319573.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608322818.mp4,531413,3245.0,F,0.476891389810703
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608322818.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608322966.mp4,364,148.0,F,0.7350189343041441
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608322966.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608323285.mp4,154788,323.0,F,0.6641807046081459
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608323285.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608324504.mp4,1260210,1220.0,F,0.6189414899589417
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608324504.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608332165.mp4,30377,7661.0,F,0.29579723117816165
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608332165.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608332324.mp4,161095,160.0,F,0.7766439498738936
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608332324.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608384018.mp4,5103177,51695.0,F,0.23504638282945997
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608384018.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608400395.mp4,20591077,16379.0,F,0.3294808674035457
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608400395.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608400570.mp4,4161954,175.0,F,0.8520419150686546
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608400570.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608403950.mp4,42436,3390.0,F,0.5347078645910911
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608403950.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608404383.mp4,147703,433.0,F,0.7925100905261905
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608404383.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608408259.mp4,1776,3876.0,F,0.48383234620569665
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608408259.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608408367.mp4,92432,109.0,F,0.8510236799127432
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608408367.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608408460.mp4,106533,94.0,F,0.8134224682335814
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608408460.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608409792.mp4,4853,1333.0,F,0.8288830390632853
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608409792.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608410011.mp4,4783,220.0,F,0.8171628720558269
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608410011.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608411489.mp4,553068,1481.0,F,0.6687372348520638
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608411489.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608412011.mp4,26449,522.0,F,0.812939185850493
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608412011.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608412306.mp4,319399,299.0,F,0.710057522312014
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608412306.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608412591.mp4,52387,288.0,F,0.7934564245035455
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608412591.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608414674.mp4,122007,2086.0,F,0.6574641951497499
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608414674.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608414902.mp4,65658,229.0,F,0.7812975227450459
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608414902.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608417932.mp4,91602,3030.0,F,0.48130801445534405
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608417932.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608418073.mp4,71766,151.0,F,0.7919664097936593
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608418073.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608494561.mp4,9785462,76501.0,F,0.3457424050284789
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608494561.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608494835.mp4,6999890,288.0,F,0.941241343368727
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608494835.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608497738.mp4,3774324,2918.0,F,0.8224396329057115
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608497738.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608498086.mp4,33847564,362.0,F,0.8722285988519595
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608498086.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608498202.mp4,22584413,135.0,F,0.9327689841980682
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608498202.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608505204.mp4,1455385,7003.0,F,0.2373960500322048
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608505204.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608510195.mp4,9909370,4999.0,F,0.6774063074924178
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608510195.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608565158.mp4,66786350,54985.0,F,0.26085543859433596
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608565158.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608565278.mp4,65164,121.0,F,0.8887005451746504
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608565278.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608566291.mp4,200043,1013.0,F,0.7870281928545642
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608566291.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608570646.mp4,563542,4356.0,F,0.575524298216524
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608570646.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608570782.mp4,250955,137.0,F,0.8738076907712116
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608570782.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608570799.mp4,199982,19.0,F,0.9027105979248415
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608570799.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608571612.mp4,198643,814.0,F,0.7613058061720129
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608571612.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608571619.mp4,1,7.0,F,0.8723702746250687
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608571619.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608571638.mp4,13,19.0,F,0.8730810446989504
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608571638.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608572129.mp4,32,491.0,F,0.7537599537436801
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608572129.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608572964.mp4,6212846,851.0,F,0.8493019769181794
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608572964.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608581788.mp4,452788,8825.0,F,0.24013040028439794
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608581788.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608582249.mp4,3669442,462.0,F,0.7252200036196766
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608582249.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608583475.mp4,351,1227.0,F,0.6672774423959226
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608583475.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608586790.mp4,2454544,3316.0,F,0.48702907059428946
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608586790.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608586799.mp4,36,10.0,F,0.9385388735946316
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608586799.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1608586890.mp4,120,93.0,F,0.8596034198479151
